Subject,Predicate,Object
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"La République de Bosnie occidentale, créée sous le nom de province autonome de Bosnie occidentale, était une entité autoproclamée de Bosnie-Herzégovine durant la guerre d'indépendance de la Bosnie-Herzégovine et peuplée en majorité de Bosniaques musulmans pro-serbes."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"La Provincia Autónoma de Bosnia Occidental (bosnio, croata o serbio: Autonomna Pokrajina Zapadna Bosna, Аутономна Покрајина Западна Босна) fue una pequeña entidad no reconocida situada en el noroeste de Bosnia y Herzegovina y que se componía de su capital y ciudad principal Velika Kladuša así como de algunos pueblos cercanos. Surgió en 1993 como resultado de las políticas secesionistas ejecutadas por Fikret Abdić contra el gobierno bosnio durante la guerra. La capital, Velika Kladuša, actualmente se encuentra encuadrada en el cantón de Una-Sana, dentro de la Federación de Bosnia y Herzegovina."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"Die Autonome Provinz Westbosnien (Autonomna Pokrajina Zapadna Bosna) war eines der vier während des Bosnienkrieges auf dem Gebiet des Staates Bosnien und Herzegowina entstandenen Herrschaftsgebiete. Es war fast ausschließlich von Bosniaken bewohnt, spaltete sich jedoch aufgrund politischer Differenzen vom ebenfalls bosniakisch dominierten Zentralbosnien ab. Kurz vor dem Ende des Bosnienkrieges wurde 1995 die Republik Westbosnien (Republika Zapadna Bosna) ausgerufen; eine internationale Anerkennung als Staat erfolgte jedoch nicht."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,The Autonomous Province of Western Bosnia (Bosnian: Autonomna Pokrajina Zapadna Bosna) was a small unrecognised state that existed in the northwest of Bosnia and Herzegovina between 1993 and 1995. It consisted of the town of Velika Kladuša (its capital) and a few nearby villages. It was proclaimed as a result of secessionist politics by Fikret Abdić against the Bosnian central government during the Bosnian War. For a short time in 1995 it was known as the Republic of Western Bosnia.
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"La Regione autonoma della Bosnia Occidentale (serbo-croato: Autonomna Pokrajina Zapadna Bosna) è stata un'unità territoriale amministrativa esistita tra il 1993 e il 1995 sul territorio della Bosnia ed Erzegovina durante la guerra in Bosnia (1992-1995). Pochi mesi prima della sua fine fu ribattezzata Repubblica della Bosnia occidentale (serbo-croato: Republika Zapadna Bosna). La capitale della Bosnia occidentale fu Velika Kladuša (oggi nel Cantone dell'Una-Sana). L'indipendenza fu proclamata nel 1993 dai musulmani locali contrari alla politica del governo bosgnacco a Sarajevo. Presidente della Bosnia occidentale è stato Fikret Abdić. La Bosnia Occidentale ha collaborato con la Repubblica Serba, la Repubblica Serba di Krajina, Serbia e Croazia durante la disgregazione della Jugoslavia, contro l'Armata della Repubblica di Bosnia ed Erzegovina (ARBiH). Il territorio della Bosnia occidentale fu sotto assedio da parte dell'ARBiH dal 1994. Un anno dopo, la Repubblica della Bosnia occidentale cessò formalmente di esistere e i suoi soldati furono sconfitti dall'esercito bosgnacco-croato. Fikret Abdić in Croazia è stato condannato a 15 anni di carcere per crimini di guerra."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,西ボスニア自治州（ボスニア語およびクロアチア語:Autonomna Pokrajina Zapadna Bosna、セルビア語:Аутономна Покрајина Западна Босна）はボスニア・ヘルツェゴビナにかつて短期間だけ存在した、承認されていない事実上の自治州。1993年に成立し、1995年に消滅した。後にボスニア・ヘルツェゴビナ連邦のウナ＝サナ県の一部となったヴェリカ・クラドゥシャ（Velika Kladuša）を首都とし、その周辺地域を事実上支配していた。この自治州は、ボスニア・ヘルツェゴビナ北西部において、ボシュニャク人のフィクレト・アブディッチ（Fikret Abdić）のボスニア中央政府に対する反抗によって分離した。
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"Nieprawidłowe parametry: {| region:{{#property:P300}}} Zachodnia Bośnia (bośniacki, chorwacki Republika Zapadna Bosna, serbski Република Западна Босна) – państwo istniejące podczas wojny w Bośni. W 1993 lokalni muzułmańscy Bośniacy ogłosili wyłączenie zachodniej Bośni spod władzy rządu w Sarajewie i proklamowali autonomię pod nazwą Autonomiczna Prowincja Bośni Zachodniej (Autonomna Pokrajina Zapadna Bosna, Аутономна Покрајина Западна Босна). Stolicą nowej republiki zostało miasto Velika Kladuša, prezydentem został Fikret Abdić. Republika współpracowała z armią bośniackich Serbów w walce z V Korpusem Armii BiH. W 1994 republikę zajęły wojska bośniackie, lecz zostały w ciągu roku wyparte przez Serbów. Przywrócono autonomię i wkrótce przemianowano ten kraj na Republikę Zachodniej Bośni. W 1995 na teren republiki wycofały się z Chorwacji wojska Serbskiej Krajiny. Rozbicie tych sił przez połączone siły bośniacko-chorwackie położyło kres istnieniu republiki, którą włączono do Federacji Bośni i Hercegowiny. Fikret Abdić do śmierci Franjo Tuđmana przebywał w Chorwacji nie niepokojony. Jednakże w 2002 roku stanął przed sądem oskarżony o śmierć 121 cywilów z rejonu Bihaća. Skazany został początkowo na 20 lat więzienia. Po apelacji wyrok zmniejszono do 15 lat."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"De Autonome Provincie West-Bosnië (Bosnisch/Kroatisch: Autonomna Pokrajina Zapadna Bosna; Servisch: Аутономна Покрајина Западна Босна) was van 27 september 1993 tot 7 augustus 1995 een niet erkende entiteit in het noordwesten van Bosnië. De autonome provincie was uitgeroepen door de politicus Fikret Abdić die zich hiermee verzette tegen de Bosnische regering tijdens de Bosnische Oorlog. Abdić werkte samen met zowel Servië als Kroatië. West-Bosnië bestond uit de hoofdstad Velika Kladuša en enkele eromheen liggende dorpen. Het ligt op het territorium van de huidige kanton Una-Sana. West-Bosnië werd ingenomen door de troepen van de Bosnische regering in 1994, maar ze werden later dat jaar uit het gebied verdreven. Een jaar later werd het gebied toch weer bij Bosnië en Herzegovina gevoegd. Fikret Abdić werd gearresteerd en veroordeeld voor oorlogsmisdaden tegen burgerbosniakken die trouw waren gebleven aan de regering. De Autonome Provincie West-Bosnië moet niet verward worden met de huidige kanton West-Bosnië."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"A Província Autônoma da Bósnia Ocidental (em bósnio, croata e sérvio: Autonomna Pokrajina Zapadno, Bosna Аутономна Босна Покрајина Западна) foi uma pequena entidade não reconhecida localizada no noroeste da Bósnia e Herzegovina e composta pela capital e cidade principal Velika Kladuša assim como algumas cidades vizinhas. Surgida em 1993 como resultado das políticas implementadas pelo separatista Fikret Abdić contra o governo central da Bósnia durante a guerra da Bósnia. A capital, Velika Kladusa, está enquadrada no cantão de Una-Sana na Federação da Bósnia e Herzegovina."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"西波士尼亞共和國(Republika Zapadna Bosna)位於波士尼亞赫塞哥維納西北方，前身為西波士尼亞自治省(Autonomna Pokrajina Zapadna Bosna, APZB)。在波士尼亞內戰期間為獨立政體，1995年內戰末期被擊敗，併回戰後的波士尼亞赫塞哥維納。"
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/abstract,"Автономная область Западная Босния (АОЗБ, сербохорв. Autonomna Pokrajina Zapadna Bosna / Аутономна Покрајина Западна Босна, 27 сентября 1993—25 июля 1995) или Республика Западная Босния (РЗБ, сербохорв. Republika Zapadna Bosna / Република Западна Босна, 26 июля—7 августа 1995) — де-факто существовавшее после распада Югославии в западной части Республики Босния и Герцеговина государственное образование со столицей в городе Велика-Кладуша. Местные мусульмане во главе с Фикретом Абдичем выступали за сохранение федерации и против правительства Алии Изетбеговича. Автономия была уничтожена в августе 1995 года в результате операции «Буря»."
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Velika_Kladuša
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/dissolutionDate,1995-08-07
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/dissolutionYear,1995
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/foundingDate,1993-09-27
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/foundingYear,1993
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://xmlns.com/foaf/0.1/name,Autonomous Province of Western Bosnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://xmlns.com/foaf/0.1/name,Autonomna Pokrajina Zapadna Bosna
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://xmlns.com/foaf/0.1/name,Western Bosnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Bosnia_and_Herzegovina_(1992-1998).svg
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Autonomous_Province_of_Western_Bosnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Bosnia_and_Herzegovina_(1992-1998).svg?width=300
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Former_Slavic_countries
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Former_unrecognized_countries
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:States_and_territories_established_in_1993
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Bosnian_War
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:History_of_the_Federation_of_Bosnia_and_Herzegovina
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:States_and_territories_disestablished_in_1995
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Geographic_history_of_Bosnia_and_Herzegovina
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/wikiPageID,1857794
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/ontology/wikiPageRevisionID,698846843
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/property/capital,Velika Kladuša
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/property/commonName,Western Bosnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/property/conventionalLongName,Autonomous Province of Western Bosnia
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/property/nativeName,Autonomna Pokrajina Zapadna Bosna
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/property/yearEnd,1995
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://dbpedia.org/property/yearStart,1993
http://dbpedia.org/resource/Autonomous_Province_of_Western_Bosnia,http://purl.org/voc/vrank#hasRank,_:b51
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Thing
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q486972
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/entity/Q6256
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/PopulatedPlace
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Country
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://schema.org/Place
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Place
http://dbpedia.org/resource/Autonomous_Republic_of_Crimea,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Location
